screen_name,created_at,text
in_gr,2021-06-15,Ελευθερίες και περιορισμοί για εμβολιασμένους και «αρνητές» - Το σχέδιο για τα προνόμια https://t.co/wVcwSRNZzm
in_gr,2021-06-15,AstraZeneca: Πώς και πότε μπορούν να αλλάξουν εμβόλιο όσοι το επιθυμούν - Ποιοι θα λάβουν sms https://t.co/169GTUFQne
in_gr,2021-06-15,Πελώνη για προνόμια εμβολιασμένων: Τις επόμενες ημέρες η πρόταση της Επιτροπής Βιοηθικής https://t.co/GtcD4f9rHL
in_gr,2021-06-15,Εμβόλιο: Πότε θα έχει εμβολιαστεί το 70% του πληθυσμού στην Ελλάδα – Το χειρότερο και το καλύτερο σενάριο για το τείχος ανοσίας [πίνακες] https://t.co/8DUXTo9lV0
in_gr,2021-06-15,"AstraZeneca: Πόσους διασωληνωμένους και θανάτους θα είχαμε, χωρίς το εμβόλιο - Τι δείχνουν τα μαθηματικά μοντέλα του Τζανάκη https://t.co/TN1vdoMKkO"
in_gr,2021-06-15,"AstraZeneca: Ολα όσα ισχύουν μέσα από 7 ερωτοαπαντήσεις – Τι λένε οι ειδικοί για παρενέργειες, δεύτερη δόση και mix &amp;#038; match εμβόλια https://t.co/KZux1v9UIW"
in_gr,2021-06-15,Παγώνη για AstraZeneca: Να δοθούν άμεσα σαφείς οδηγίες από την Εθνική Επιτροπή Εμβολιασμών https://t.co/49oJOmRas1
in_gr,2021-06-15,Εμβόλιο: Συγκλονίζει ο σύζυγος της 44χρονης που πέθανε από θρόμβωση μετά τον εμβολιασμό https://t.co/iGANNyfcZ9
in_gr,2021-06-15,Βατόπουλος: Γιατί σταματά ο εμβολιασμός κάτω των 60 με AstraZeneca https://t.co/GeSU7VWWo3
in_gr,2021-06-15,Προνόμια στους εμβολιασμένους: Πότε θα ισχύσουν - Τι προβλέπει το γαλλικό μοντέλο που εξετάζει η κυβέρνηση https://t.co/lnbF7QftpA
in_gr,2021-06-14,ΕΜΑ: Παραφράστηκαν οι δηλώσεις για το εμβόλιο AstraZeneca -  Μεγαλύτερα τα οφέλη από τους κινδύνους https://t.co/3b7fCzNU7q
in_gr,2021-06-14,Θεμιστοκλέους: Όλα τα εμβόλια διαθέσιμα και στην ηλικιακή ομάδα 18-24 https://t.co/unlTPUnPX4
in_gr,2021-06-14,Θεοδωρίδου: AstraZeneca σε άνω των 60 ετών - Δεύτερη δόση με ίδιο εμβόλιο https://t.co/Aoupwp864g
in_gr,2021-06-14,Κοροναϊός: Δείτε live την ενημέρωση για τον εμβολιασμό στην Ελλάδα https://t.co/onbPsp7VpC
in_gr,2021-06-14,Ανατροπή με AstraZeneca - Στοπ στους εμβολιασμούς για τους κάτω των 60 συστήνει η Επιτροπή Εμβολιασμού https://t.co/r9wEVLvlGN
in_gr,2021-06-14,Κοροναϊός: Εβδομάδα ορόσημο για τις «διευκολύνσεις» στους εμβολιασμένους - Πότε θα δούμε μεγάλη μείωση στα κρούσματα https://t.co/E5r8eOOeju
in_gr,2021-06-14,Πιερρακάκης: Με βάση το «γαλλικό μοντέλο» η συζήτηση για τα προνόμια των εμβολιασμένων https://t.co/6iQFTxex3j
in_gr,2021-06-13,Κοροναϊός: Έτσι θα αρθούν τα μέτρα για τους εμβολιασμένους &amp;#8211; Οι εκδηλώσεις δύο ταχυτήτων και το «υβριδικό» μοντέλο https://t.co/ZzoiFRE4U3
in_gr,2021-06-13,Κοροναϊός: Περισσότεροι από 7 στους 10 Έλληνες τάσσονται υπέρ του υποχρεωτικού εμβολιασμού https://t.co/Q6asDDlq5Y
in_gr,2021-06-13,Κοροναϊός: «Παράθυρο» για κατάργηση της μάσκας το καλοκαίρι μόνο για τους εμβολιασμένους https://t.co/ntFNgZmsqb
in_gr,2021-06-13,Βασιλακόπουλος: Τι ποσοστό εμβολιασμών θα απαιτείται τον χειμώνα για το τείχος ανοσίας https://t.co/TGkWPAyycy
in_gr,2021-06-13,Covid free νησί η Κέα -  Έχει εμβολιαστεί πάνω από το 85% του πληθυσμού https://t.co/bscf10mhuc
in_gr,2021-06-12,Εμβολιασμός: Σχέδιο άρσης περιορισμών για τους εμβολιασμένους εντός Ιουλίου https://t.co/77ID3wujOv
in_gr,2021-06-12,Μαγιορκίνης: Πότε αναμένεται αύξηση της μεταδοτικότητας στην Ελλάδα - Τι είπε για τους πλήρως εμβολιασμένους https://t.co/xCB4o2eMKO
in_gr,2021-06-12,Σκέρτσος στο MEGA: Τέλος τα self test από 1/7 για τους  εμβολιασμένους - Τα  μελλοντικά μέτρα θα αφορούν τους ανεμβολίαστους https://t.co/GC6l7M6f3k
in_gr,2021-06-11,Νάσος Κάτρης: Μυστήριο με τον θάνατο του στυλίστα μια ημέρα μετά τον εμβολιασμό με AstraZeneca https://t.co/Ys7ohC1mp1
in_gr,2021-06-11,Κοροναϊός: «Φρένο» στα SMS που ακυρώνουν το εμβόλιο για όσους νόσησαν – Τι πρέπει να κάνουν https://t.co/MJdHLKwbVy
in_gr,2021-06-11,Κοροναϊός: Βελτιωμένη η υγεία της 34χρονης που υπέστη θρόμβωση μετά τον εμβολιασμό https://t.co/EjhWau2KgK
in_gr,2021-06-11,ΕΕ: Νέο βήμα χαλάρωσης των περιοριστικών μέτρων στα ταξίδια – Τι θα ισχύει για εμβολιασμένους https://t.co/mt9TfW3lGz
in_gr,2021-06-11,Πελώνη: Δεν τίθεται ζήτημα απόλυσης μη εμβολιασμένων εργαζομένων https://t.co/afVAuYhCzZ
in_gr,2021-06-11,Πιερρακάκης:107.000 ραντεβού για εμβολιασμό κλείστηκαν χθες - Πόσοι πολίτες έχουν εκδώσει πιστοποιητικό https://t.co/3z75vj9nX4
in_gr,2021-06-11,Κοντογεώργης: Την επόμενη εβδομάδα οι ανακοινώσεις για τον εμβολιασμό των 18-24 ετών https://t.co/4ANFytmrOd
in_gr,2021-06-11,Κοροναϊός: Ο εμβολιασμός των ενηλίκων προστατεύει και τα ανεμβολίαστα παιδιά αναφέρει ισραηλινή έρευνα https://t.co/MXjWGtZ8ad
in_gr,2021-06-11,NYT: Οι εταιρείες έχουν το νόμιμο δικαίωμα να επιβάλλουν στους υπαλλήλους τους να εμβολιαστούν https://t.co/CR2JidibEL
in_gr,2021-06-11,Γκάγκα: Οι περισσότερες εισαγωγές στο «Σωτηρία» είναι μη εμβολιασμένοι - Τι είπε για 22χρονο που διασωληνώθηκε https://t.co/D8MsfSGPrh
in_gr,2021-06-11,"Κοροναϊός: Ανοίγει ο δρόμος για τους υποχρεωτικούς εμβολιασμούς – Τι λένε οι υγειονομικοί, ποιοι εργαζόμενοι ενδέχεται να ακολουθήσουν https://t.co/no8HejubtZ"
in_gr,2021-06-11,Εμβόλιο: Οι νέοι «φορτσάρουν» για την... Ελευθερία – Έκλεισαν πάνω από 70.000 ραντεβού σε μια μέρα - Ποια εμβόλια προτίμησαν https://t.co/qTzV4tYAo5
in_gr,2021-06-11,Κοροναϊός: Συμπτώματα μετά τον εμβολιασμό - Ποια είναι συνήθως και πόσο πρέπει να μας ανησυχούν https://t.co/3Q0JIYwPG1
in_gr,2021-06-10,Μειωμένη ανοσοαπάντηση μετά από εμβολιασμό με mRNA εμβόλιο σε άτομα με μεταμόσχευση συμπαγών οργάνων https://t.co/IJqa0Sn9bs
in_gr,2021-06-09,Νάσος Κάτρης: Μυστηριώδης θάνατος του 32χρονου στυλίστα -  Είχε εμβολιαστεί με AstraZeneca https://t.co/FUpLCnm2Jr
in_gr,2021-06-09,Εμβολιασμός σε παιδιά και εφήβους &amp;#8211; Ποιες είναι οι νεότερες οδηγίες του CDC https://t.co/nhulpbzjOU
in_gr,2021-06-09,Κοροναϊός: Έρχεται ο υποχρεωτικός εμβολιασμός &amp;#8211; Ποια θα είναι τα προνόμια για τους εμβολιασμένους https://t.co/UawwEScORL
in_gr,2021-06-08,Κοροναϊός: Ποια θα είναι τα προνόμια για τους πλήρως εμβολιασμένους - Self test και στα σούπερ μάρκετ για τους αρνητές https://t.co/IoD3K0rNjt
in_gr,2021-06-08,Ο υποχρεωτικός εμβολιασμός «θα ενίσχυε το αντεμβολιαστικό κίνημα» https://t.co/EtetNH9ubd
in_gr,2021-06-08,Προνόμια εμβολιασμένων: Έρχεται σχέδιο για covid-free μαγαζιά στην εστίαση; - Όλα τα σενάρια https://t.co/P891uNleuF
in_gr,2021-06-08,Χανιά: Δεν φαίνεται να οφείλονται σε θρόμβωση ή στο εμβόλιο τα συμπτώματα της νοσηλεύτριας https://t.co/GvxcKgP5Ds
in_gr,2021-06-08,Εμβόλιο: Επιπλοκές σε 50χρονη νοσηλεύτρια στα Χανιά μετά τον εμβολιασμό της https://t.co/OZGjSu0Ve5
in_gr,2021-06-08,Βασιλακόπουλος: Να ανοίξουν τα μαγαζιά ελεύθερα για όσους είναι εμβολιασμένοι &amp;#8211; Τι είπε για κορονοπάρτι και 4ο κύμα https://t.co/EY0SBsQPOl
in_gr,2021-06-08,Κικίλιας: Στέλνουμε στα νησιά και εμβόλια της Pfizer – Θα υπάρξει επιβράβευση για όσους εμβολιάζονται https://t.co/lwrjl1DIlT
in_gr,2021-06-08,Παναγιωτόπουλος: Σοβαρό ενδεχόμενο το 4ο κύμα αν δεν προχωρήσει ο εμβολιασμός https://t.co/9ODEdOsTeu
in_gr,2021-06-08,Προνόμια σε εμβολιασμένους: Ποια σενάρια εξετάζονται &amp;#8211; Πότε θα ληφθούν οι αποφάσεις https://t.co/lKZ5jk7SKF
in_gr,2021-06-08,Ευρωπαϊκό Ψηφιακό Πιστοποιητικό εμβολιασμού: Ψηφίζεται σήμερα στο Ευρωκοινοβούλιο https://t.co/RsOY9tyhQj
in_gr,2021-06-07,"Εμβολιασμός: Δείτε αναλυτικά τα ποσοστά ανά περιφερειακή ενότητα – Οι νικητές, οι χαμένοι και οι… μαχητές [χάρτες] https://t.co/zWaEh4ojlz"
in_gr,2021-06-07,Κοροναϊός: Στο «μικροσκόπιο» ο εμβολιασμός των παιδιών – Τι δείχνουν οι μελέτες https://t.co/6RFM3fVKqy
in_gr,2021-06-07,Γεωργιάδης: Θα θεσπίσουμε προνόμια για τους εμβολιασμένους όταν έχουμε επαρκή ποσότητα εμβολίων https://t.co/WgFTMEXFst
in_gr,2021-06-07,Covid free νησί η Κύθνος – Έχει εμβολιαστεί το 100% του πληθυσμού https://t.co/QypppvKbAZ
in_gr,2021-06-07,«Οι πλήρως εμβολιασμένοι μπορούν να μην υποβάλλονται σε τακτικούς ελέγχους covid» - Οι νέες οδηγίες του CDC https://t.co/QhAM2tcrFA
in_gr,2021-06-07,Τζανάκης: «Ναι» στα προνόμια των εμβολιασμένων - Πρόβλημα τα κορονοπάρτι https://t.co/dRkAGqoW8q
in_gr,2021-06-07,Κοροναϊός: Πότε έρχονται τα «προνόμια» για εμβολιασμένους - Τα σενάρια που βρίσκονται στο τραπέζι https://t.co/lT58VZiJVu
in_gr,2021-06-06,Εμβολιασμός: Οι καθυστερήσεις μπορεί να οδηγήσουν σε τέταρτο κύμα https://t.co/FUWpksQbyT
in_gr,2021-06-06,"Κοροναϊός: «Ξαναφουντώνει» η συζήτηση για προνόμια στους εμβολιασμένους – Τι λένε οι ειδικοί, πότε αναμένονται αποφάσεις https://t.co/5sjYhk2gf1"
in_gr,2021-06-06,Εμβολιασμός: Χειροβομβίδα οι ανεμβολίαστοι λένε οι ειδικοί - Σκέψεις να γίνει υποχρεωτικό το εμβόλιο https://t.co/aRKfWJjONe
in_gr,2021-06-05,Μαγιορκίνης: Ή φορτσάρουμε τον εμβολιασμό και βγάζουμε μάσκες ή 4ο κύμα το χειμώνα https://t.co/sga7XbDy0w
in_gr,2021-06-05,Εμβόλιο χωρίς καθόλου ραντεβού: Έρχεται μοντέλο ΗΠΑ για εμβολιασμούς και στην Ελλάδα https://t.co/WDSiEoZKWI
in_gr,2021-06-05,Εμβόλιο χωρίς καθόλου ραντεβού: Έρχεται μοντέλο ΗΠΑ για εμβολιασμούς και στην Ελλάδα https://t.co/0wD08xmawj
in_gr,2021-06-05,Ποιες υπηρεσίες του https://t.co/9rhnUwPbtd δεν θα λειτουργήσουν το Σαββατοκύριακο - Τι θα γίνει με τα εμβόλια https://t.co/Vba8JiK4UU
in_gr,2021-06-05,Κοροναϊός: Ποια παιδιά θα έπρεπε να κάνουν το εμβόλιο – Τι λένε οι Έλληνες ειδικοί https://t.co/ticbtcHtp5
in_gr,2021-06-05,Εμβολιασμός: Σε πλήρη ανάπτυξη η «Επιχείρηση Ελευθερία» - Προβληματισμός για τις 14 περιοχές που ασθμαίνουν στην κούρσα για την ανοσία https://t.co/M2tObLPUr3
in_gr,2021-06-04,Άρση περιορισμών: Τα επόμενα βήματα προς την ελευθερία -  Μεταλλάξεις και φρένο στους εμβολιασμούς προβληματίζουν https://t.co/Nalj2E8rO8
in_gr,2021-06-04,Άρση περιορισμών: Τα επόμενα βήματα προς την ελευθερία - Μεταλλάξεις και φρένο στους εμβολιασμούς προβληματίζουν https://t.co/Nalj2E8rO8
in_gr,2021-06-04,Στεφανάδης: Αναβλήθηκαν οι εμβολιασμοί «γαλάζιας ελευθερίας» σε Σάμο λόγω χαμηλής ζήτησης https://t.co/8Mqfaj8pwK
in_gr,2021-06-04,Τζανάκης: Η παραλλαγή του ιού στην Κρήτη φέρει 30 μεταλλάξεις- Καλύπτεται από τα εμβόλια https://t.co/w9K7snP32i
in_gr,2021-06-04,Βασιλακόπουλος: Μονόδρομος ο εμβολιασμός - «Μην ακούτε τους ψεκασμένους αντιεμβολιαστές» https://t.co/cnLQ3jlxnD
in_gr,2021-06-03,Στη Σάμο γυρίζουν πλάτη στη «Γαλάζια Ελευθερία» -  Ματαιώνονται εμβολιασμοί λόγω μη συμμετοχής https://t.co/CoNpvTcncj
in_gr,2021-06-03,Θεμιστοκλέους: Εντός του Ιουνίου θα αρχίσει ο εμβολιασμός κατ' οίκον https://t.co/NWmhhhmuvR
in_gr,2021-06-03,Κοροναϊός: Ποιο εμβόλιο θα ήταν καλύτερο ως ενισχυτική δόση; https://t.co/YlGqfq9Gze
in_gr,2021-06-03,Εξαδάκτυλος: «Όχι» σε μαζικό εμβολιασμό παιδιών - «Καμπανάκι» για τους άνω των 60 https://t.co/MfTW64IHOh
in_gr,2021-06-03,Κοροναϊός: Τι δείχνουν νέες μελέτες για τον εμβολιασμό με διαφορετικούς τύπους εμβολίων https://t.co/SmrZBNs9Qn
in_gr,2021-06-03,Μητσοτάκης: Η Ελλάδα υποδέχεται το καλοκαίρι θωρακισμένη με την ασπίδα του εμβολιασμού https://t.co/i0DrOyeEE7
in_gr,2021-06-03,Γώγος: Έχουμε ύφεση της πανδημίας - Τι είπε για τα εμβόλια https://t.co/GROn4Xlllg
in_gr,2021-06-03,Επιχείρηση «Ελευθερία»: Ξεπέρασαν το 20% οι πλήρως εμβολιασμένοι στη χώρα - Τα νησιά «δείχνουν» τον δρόμο https://t.co/vl8DB5yDGk
in_gr,2021-06-02,Γ. Γεωργαντάς: Και τα εμβόλια Pfizer &amp;#8211; Moderna για τους 18-29 τις επόμενες ημέρες https://t.co/RMwpOqXOu0
in_gr,2021-06-02,Εμβολιαστικό Περιστερίου: 40χρονος προσπάθησε να κλέψει εμβόλια της Pfizer https://t.co/KlsqE9qECC
in_gr,2021-06-02,Τζανάκης: Υπάρχει πισωγύρισμα σε όλα τα εμβόλια &amp;#8211; Τι είπε για τις παρενέργειες https://t.co/4WBmhxnfr1
in_gr,2021-06-01,Χρούσος: Είμαι επιφυλακτικός για τον εμβολιασμό παιδιών 12-15 ετών https://t.co/tOuJEwQDEV
in_gr,2021-06-01,Κοροναϊός: Γυναικά υποστηρίζει πως&amp;#8230; τα έβλεπε όλα διπλά μετά τον εμβολιασμό της https://t.co/1HJ7jvz1Xn
in_gr,2021-06-01,Κρήτη: Τι λέει ο διοικητής του ΠΑΓΝΗ για τον θάνατο της 44χρονης μετά τον εμβολιασμό https://t.co/lveYzTUnx2
in_gr,2021-06-01,Κρήτη: Σήμερα το τελευταίο «αντίο» στη 44χρονη που εμφάνισε θρόμβο μετά από εμβολιασμό https://t.co/AYWfJ6gB46